path,label,keep,group_id,sha256,phash,width,height,mode,format,bytes,fold
Potato___Late_blight/ee09546f-d7cd-4af9-9445-41745638c9c3___RS_LB 4471.JPG,Potato___Late_blight,True,1931,955be61ce3aea174849869a7b000b8dcfc5a3f11bff44370adaa436f745e0d40,ea1d8762994c95cd,256,256,RGB,JPEG,20240,3
Potato___Late_blight/ee1e965f-2bee-4a7a-8356-1118c9e41cd3___RS_LB 4120.JPG,Potato___Late_blight,True,1932,823a50b57345f1edcaa36d390b8e311e0d021a3d6632217f5f1eb4fb15a47384,ffa0f8855093d09b,256,256,RGB,JPEG,11862,4
Potato___Late_blight/ef48ec23-0655-43d7-9475-8e73086033a2___RS_LB 5219.JPG,Potato___Late_blight,True,1933,963ab83102cd8ae24229d045c07bde0711940d84d0c7e2b6ec23bcb3354b37c6,aab5b542d22f4aac,256,256,RGB,JPEG,13227,0
Potato___Late_blight/ef49abc4-4b8e-4438-88a9-b3acfdb52014___RS_LB 2623.JPG,Potato___Late_blight,True,1934,325124b249d4a9d12390eef0b52b3a51615c20631579705097e327398d8b3524,ec9dc4c6923b9a68,256,256,RGB,JPEG,17973,0
Potato___Late_blight/f07f6548-70d6-4f8c-81e6-d8193c19061b___RS_LB 4984.JPG,Potato___Late_blight,True,1935,b078caed6a831ab42ba1f96149157f01c9745e30d14aec7d436ac5fe2117284a,aaca95859a9699e3,256,256,RGB,JPEG,19153,1
Potato___Late_blight/f083d357-23f8-45e6-9fac-87e5d0ab9cac___RS_LB 3317.JPG,Potato___Late_blight,True,1936,6d51c178cfea14c41f1f86f1371ecf001c1b2fedc40c3ec61dc13729d5cfa941,abe0f50d9007db1e,256,256,RGB,JPEG,20189,2
Potato___Late_blight/f14f54ba-3706-4f6e-8152-01226e55c86e___RS_LB 4237.JPG,Potato___Late_blight,True,1937,c6aaf4f72074fb750beb5cb87faa68c584f2cedbb38be89876a83505101835dc,f843c71c98339772,256,256,RGB,JPEG,19264,3
Potato___Late_blight/f1764cd0-d391-4214-93db-20299d62e853___RS_LB 3012.JPG,Potato___Late_blight,True,1938,a2d002443663ddb83f45d2dc5b361bb7fe12c578c8ef4600c4dc3d69439fb707,a8a7f57f80804f1d,256,256,RGB,JPEG,18804,4
Potato___Late_blight/f18c34fd-e43a-4338-b3f3-6537f2f84f98___RS_LB 4111.JPG,Potato___Late_blight,True,1939,9c150cc8a4c855a774c1814ee5c9085b342cb33e8b94ef77da8a6c64a7a39f82,aef5b0c2c80fc566,256,256,RGB,JPEG,12469,2
Potato___Late_blight/f1a2b03a-d724-4f81-a8d7-d7f38f26ea29___RS_LB 3039.JPG,Potato___Late_blight,True,1940,542a8dd538c7023989af074dd60bc30fe901b6408a79a3d44254e5b8e3e529f2,efb4e092c39b0d49,256,256,RGB,JPEG,15654,4
Potato___Late_blight/f1b1a037-34e4-4016-a0bc-703059820f24___RS_LB 4343.JPG,Potato___Late_blight,True,1941,4d3959f9a90c183b3252965318c743a85c49b4d0e45ddc0d6fcfaab5c4e25905,ebcab425e3a6c906,256,256,RGB,JPEG,16645,0
Potato___Late_blight/f2676f08-798e-4291-8aa2-0655ca54cb07___RS_LB 4292.JPG,Potato___Late_blight,True,1942,c9a2d15f3fb08e33803dc62d7f1f61337603cd7913909aeffcbf71d652e77236,f983c638d366644d,256,256,RGB,JPEG,21375,1
Potato___Late_blight/f27d1c83-25e9-4ab8-8970-3ddfd2a4c6fc___RS_LB 3230.JPG,Potato___Late_blight,True,1943,ab1c0543374cae64341cf43eb63e44885f3c46f1ba7bfd28183585c355495c1c,fe3f81d59062c1cc,256,256,RGB,JPEG,17478,3
Potato___Late_blight/f2bfd338-f718-4794-a115-3337a0669988___RS_LB 2944.JPG,Potato___Late_blight,True,1944,357e9b8eee87819289523040b0c6e8987321e8e2f6d5a6d524d84b49361d3c31,eec0b01f9664cb1e,256,256,RGB,JPEG,15356,0
Potato___Late_blight/f37f6160-4f5b-447f-b497-cc6eb7662e3b___RS_LB 4951.JPG,Potato___Late_blight,True,1945,7d5485de20053888ee840427bdeee554da2a1f5b5d853fa0b0b3686115e457d8,abb6a5c992c3c88e,256,256,RGB,JPEG,19271,2
Potato___Late_blight/f3ee2886-4ada-4287-94b6-c4c93005b887___RS_LB 4352.JPG,Potato___Late_blight,True,1946,5c97ddd5545fe54d017b8557320becf1c7ed120f50d8adb10a204e0882abcf98,efb7d2c2e4cc9084,256,256,RGB,JPEG,17341,1
Potato___Late_blight/f46c0317-fc28-4b5b-a09d-b52ef54fae67___RS_LB 3889.JPG,Potato___Late_blight,True,1947,204c6960ac053ab6ccebe11c6ec619e26338a95493b6cfd978dc5ffc58205bd9,bf6cd060c31f4c1e,256,256,RGB,JPEG,14849,4
Potato___Late_blight/f477f5a9-90cf-416b-8a3d-782ea2365c9f___RS_LB 3884.JPG,Potato___Late_blight,True,1948,89d35597eb91c34647e890c091f17752a70c8324816e0abcb15dd63b40c60c4c,ba15c4609ce7936d,256,256,RGB,JPEG,14746,3
Potato___Late_blight/f4e0bb0f-5f98-497c-a090-4e4c47f6707b___RS_LB 5153.JPG,Potato___Late_blight,True,1949,33106fd015b9c5d9633f460960d587d6fccf8788dc0f392799d72d06dddbfa7a,a86e9681df169cb4,256,256,RGB,JPEG,14617,3
Potato___Late_blight/f4e6847d-d381-4849-9ff1-930cfb597d08___RS_LB 5097.JPG,Potato___Late_blight,True,1950,e5298d865f68e44eeef95727c3507b8e532ffbdf81ff1edbed4480324ad3e3e4,ab6ac481db829e3e,256,256,RGB,JPEG,19501,0
Potato___Late_blight/f528b00d-99a6-41db-8d96-9eed58b519c1___RS_LB 4544.JPG,Potato___Late_blight,True,1951,30d94528982c61ff88ae148e99dacf1c272a33a443597a1770edf6738be40ef9,eac1850f9c3193f6,256,256,RGB,JPEG,13234,1
Potato___Late_blight/f528e881-b237-4797-ab54-0152eb901f53___RS_LB 3854.JPG,Potato___Late_blight,True,1952,8bd61d4f5d0e6bfc427dca42e5ba3ab4a705ac36b45dd9ae5ca6bd2111b08495,fe62c09fc818e939,256,256,RGB,JPEG,14272,2
Potato___Late_blight/f5ad9b49-ea3a-46c0-8a54-d4e0aa76eda4___RS_LB 4379.JPG,Potato___Late_blight,True,1953,5d592cc7fe84f0529a39a4318a9d8595a4418b2927be6b8e97c1cbe611c3eca9,b63b91c4ce13719c,256,256,RGB,JPEG,13679,4
Potato___Late_blight/f5cf6151-96d1-49bb-af1b-fa6026d749e8___RS_LB 4048.JPG,Potato___Late_blight,True,1954,ce641692f1a1df0b0b030881b896c58a05be9b2d9ba92407f143e4246f6e0bba,ff37e0708760b443,256,256,RGB,JPEG,12637,0
Potato___Late_blight/f5f41985-23db-4902-96a1-db4d7f95a26a___RS_LB 3177.JPG,Potato___Late_blight,True,1955,53174c01749c2d3468c688fcfe1086a8e6200e1824ba1b420316e5ad571f268d,aba1d4c6865b9e1c,256,256,RGB,JPEG,19817,2
Potato___Late_blight/f62c0408-af09-4883-a780-7bd335e60443___RS_LB 5258.JPG,Potato___Late_blight,True,1956,86c3543d420ebb634a0daa7bbfdd01617df644ab64c3a01f7eea4d90f416237f,eae0a58b9b8d98b4,256,256,RGB,JPEG,14151,3
Potato___Late_blight/f68e448a-c2f5-4638-a7cb-45e73083ae4a___RS_LB 3892.JPG,Potato___Late_blight,True,1957,dbfd0058948576b39fda586af5e10d217616570baf3120166c9ba6dc54ee676f,ebc2948d9a369933,256,256,RGB,JPEG,14797,1
Potato___Late_blight/f7438ce7-c12a-40df-83a1-1ab0cde13bb0___RS_LB 3847.JPG,Potato___Late_blight,True,1958,f147b3c8cc093fc8bfe1cb5284d810319b92092cbf1d6292d97798c087041090,aa7ab461c337cd06,256,256,RGB,JPEG,12839,4
Potato___Late_blight/f7936082-7315-477d-9710-529a7024b32d___RS_LB 2546.JPG,Potato___Late_blight,True,1959,26f1c8649377b1b0e16958164fe4fa021c651513370c86502df2962a59a737e5,fe2da93494d292ca,256,256,RGB,JPEG,17074,0
Potato___Late_blight/f795a3d7-2915-447c-9e6f-df1d895f98bc___RS_LB 2792.JPG,Potato___Late_blight,True,1960,78588a67fae8dcbbe5183e69b9b1ecc4f32cbd7413f9277a349dbd7048b8555b,fcc8b1879a96c932,256,256,RGB,JPEG,15255,2
Potato___Late_blight/f7bbae6e-df8d-4f2a-b8b8-52c94d9bf2b5___RS_LB 3212.JPG,Potato___Late_blight,True,1961,caa7978c82ad3d706feabf5922f5101807e3bd538352cb306420ca5cd8b0dde6,be95c158c3698e65,256,256,RGB,JPEG,17615,1
Potato___Late_blight/f81452c0-aa6a-4d2e-a4ba-c761a2e7870f___RS_LB 4280.JPG,Potato___Late_blight,True,1962,e09e793558b68595e60f1242dff4195e47628a159e11791512adaa4aa9da6daf,a9efde908396b604,256,256,RGB,JPEG,15764,3
Potato___Late_blight/f87fce12-78df-4a8c-92ff-8c0b83cc82b9___RS_LB 3025.JPG,Potato___Late_blight,True,1963,f1391989161303fb52df69d97924e4689362c7e919b993e9d27582e6f00604e1,fec4b4e1c2845b1e,256,256,RGB,JPEG,14815,0
Potato___Late_blight/f8d2bf55-3044-4d09-9372-63aa960f1881___RS_LB 2538.JPG,Potato___Late_blight,True,1964,306aeec359ea50deafedc88af4bc7665df1cd7550c2a902fb6bd2a32284a1348,ea35b41a8dc1ce4d,256,256,RGB,JPEG,19297,4
Potato___Late_blight/f9102bc2-7c64-4dd8-afe5-d31db2159899___RS_LB 4401.JPG,Potato___Late_blight,True,1965,258e3650f3b4da2d5af6782917a9f2c36545dc04d93c5cf51678e899ed569436,bfb4d0c22d1a94cd,256,256,RGB,JPEG,20246,1
Potato___Late_blight/f926e3c1-74bb-4397-85ca-725a54dfaf49___RS_LB 3053.JPG,Potato___Late_blight,True,1966,37710fb7f9fd23b67a5b5336f2b491bf8170c61fdc647dd869d6a0046607b67a,afe1919b922ccb64,256,256,RGB,JPEG,16058,2
Potato___Late_blight/f93b9fc8-469b-4a2f-8c0b-ca3d1a093185___RS_LB 3870.JPG,Potato___Late_blight,True,1967,3b8e0511f6768b4fb89ebe52e5a3036d68f9e17603a5289155201ebecbabbf83,abc5943e82584f79,256,256,RGB,JPEG,13975,3
Potato___Late_blight/f95a6bbd-39a3-48e7-a612-8833c2b7b3ff___RS_LB 2784.JPG,Potato___Late_blight,True,1968,ee42b2d531f14f9f476a7a96bd61e3a2769d68b58324d74b3de95623b41f04fa,aef2e08d8b8e980f,256,256,RGB,JPEG,17274,4
Potato___Late_blight/f964b423-2146-4523-9f71-d7937c475bf0___RS_LB 3842.JPG,Potato___Late_blight,True,1969,b944e6474845463a5618c1e8ca14e17da5523e72b116dbfc1062d57c4de57955,af68d027cd3ecc18,256,256,RGB,JPEG,11650,0
Potato___Late_blight/f973bbe0-ce70-4215-8d5b-9e7adc099261___RS_LB 2507.JPG,Potato___Late_blight,True,1970,6124011a6b54e68196a1f85f0c33e538fa4ca2d76c29e7ccb3af440b06a8628c,bac0e58f969cb125,256,256,RGB,JPEG,13231,1
Potato___Late_blight/f9bd5093-1f62-4d00-bb66-7f65ce5c412b___RS_LB 2854.JPG,Potato___Late_blight,True,1971,2a8a94c3fb7a5db56c720a98ef305de4798869c3781c2ee83d9ffb2d378ec243,eee4e596ca5a8819,256,256,RGB,JPEG,14732,2
Potato___Late_blight/f9d861a9-0217-4de2-844f-fd23ccaa9def___RS_LB 3067.JPG,Potato___Late_blight,True,1972,ba55e7d5284df7efb5f8aeb39c2c64f0f8574004eaaaa2dab27eb884db7cbfbb,be1dc0f0ce5388e6,256,256,RGB,JPEG,15928,3
Potato___Late_blight/fabf3179-8fba-4551-93fe-28e7f6c0efc3___RS_LB 3269.JPG,Potato___Late_blight,True,1973,2840e7b744c3bc757ba52d3d04650ed0d57d31f6c9d869fea49c78fc2c3c680d,aee8c185f61691b6,256,256,RGB,JPEG,20977,4
Potato___Late_blight/faf67766-afc0-4f41-af0b-a3971fe325c7___RS_LB 4777.JPG,Potato___Late_blight,True,1974,5cf21e1f8a9510cc554b5c5efc2b4a5f983086cfd0c89df6a12188222da875d0,abea94859e34c933,256,256,RGB,JPEG,13458,0
Potato___Late_blight/fb13e4c8-17e4-48a9-899b-dfc7f302196c___RS_LB 4374.JPG,Potato___Late_blight,True,1975,c8bd120ccbfbb0e8c070360067078102b9348b1153de5664371c1c6f5d246210,a93995d3d3c09ccc,256,256,RGB,JPEG,16927,1
Potato___Late_blight/fb61ea12-3f1a-4ea3-911b-d830eeb74717___RS_LB 2914.JPG,Potato___Late_blight,True,1976,92b7b6685d8c66c6a06fc7ba94bd0bc619e64aff320c3fa4610238f114fad390,f6d4952bca9e9818,256,256,RGB,JPEG,16211,2
Potato___Late_blight/fb91b663-6a03-4165-8125-afc96e41ab5c___RS_LB 5130.JPG,Potato___Late_blight,True,1977,f39622df0861030027df1b79aa60bb8df9fcece341ab08dbd003aca2dcc063f9,eaca879eb0913396,256,256,RGB,JPEG,14930,3
Potato___Late_blight/fb9dc049-ec76-4502-9a11-13fb62a26ed4___RS_LB 3916.JPG,Potato___Late_blight,True,1978,1f6ff796a15d91f10a91b72c66c679b20c01bebb96a0d310e906982482cd5f8d,ea50a5af8b889e95,256,256,RGB,JPEG,14772,4
Potato___Late_blight/fbe08e9f-d4a0-4a6e-9741-c34fda88b3d2___RS_LB 4540.JPG,Potato___Late_blight,True,1979,35a9ef9190a26b8034334ddd0ff0f2cf947ddf8260102aec3708e5ce7fcf4419,efe18c9b12e71832,256,256,RGB,JPEG,16383,0
Potato___Late_blight/fc748621-bd56-4012-a617-9e30df58ecfc___RS_LB 4402.JPG,Potato___Late_blight,True,1980,925268b37ed1edc01d48310eee2eba5a977a2515cc005f4d06bfdb3d7e5193ec,a6f2d8c96537d206,256,256,RGB,JPEG,17329,4
Potato___Late_blight/fc759d3f-64c7-4e45-9a0c-5a2f07fd1055___RS_LB 3030.JPG,Potato___Late_blight,True,1981,ca1842da3adf1c0c19e4d573587ec75dc00c93f83bdce241ad62a2e21ff82945,fe13a00d9762dc4b,256,256,RGB,JPEG,15688,0
Potato___Late_blight/fc9b06c8-7c63-445d-9858-a5a0c7be719b___RS_LB 3273.JPG,Potato___Late_blight,True,1982,f5e04ac2820d02fb62be5ddd56443294bfac9e393073aeb39a1dec3d71b62ba2,ff1fa1709e63c041,256,256,RGB,JPEG,15438,1
Potato___Late_blight/fcc8393e-18f5-48c2-bd87-a0dabc151810___RS_LB 4029.JPG,Potato___Late_blight,True,1983,c430a576bd2c2a52b869c6ac0b421fa36e17d296c82d8707166dafe3973a2d9a,fe58c10dcee58932,256,256,RGB,JPEG,13159,2
Potato___Late_blight/fd35fb86-6558-40f2-b8ac-6922e2107af5___RS_LB 4095.JPG,Potato___Late_blight,True,1984,a748ad73397af1e59c4636b877a623a04c7e5a6bd69b3011c07b33281ea60ea5,ee7aa08d1bcd1a86,256,256,RGB,JPEG,15404,3
Potato___Late_blight/fd81a3e2-1d3e-4e52-a010-ad1b36a5220d___RS_LB 4067.JPG,Potato___Late_blight,True,1985,0137c7d12fc97e2aa32a55a460a916d66275870ea17cd4672574f7911bd64f52,ffe0808b9f3cb031,256,256,RGB,JPEG,13672,1
Potato___Late_blight/fdb4e132-c71b-413f-93c0-c863dd4582a7___RS_LB 2582.JPG,Potato___Late_blight,True,1986,1ea07a32c2efd7c2a6cbd8ea104433cdc2387a705dbcf5aa8d57f9f64983789a,afe0f086803fcbf0,256,256,RGB,JPEG,18512,4
Potato___Late_blight/fdb7d904-91df-4f00-85bd-0fb038723329___RS_LB 2628.JPG,Potato___Late_blight,True,1987,ff1b083243bcee520efdcf8ed46fd3f4274380b0dfe23b8a5a4b758d2e8bc056,eb69b19c96929a34,256,256,RGB,JPEG,15568,0
Potato___Late_blight/fdc86644-2491-4ace-b7e3-190e1d68ebba___RS_LB 5129.JPG,Potato___Late_blight,True,1988,12ab91ef10976b2ba65dbb3d41eb1da37df74cfee743f968b287f7b26a738e57,ffbe80d08a43a4e6,256,256,RGB,JPEG,15082,2
Potato___Late_blight/fdf53f6c-db92-48b9-9e06-0358e4114be6___RS_LB 2656.JPG,Potato___Late_blight,True,1989,70f30cb4f98094fb38d09213f8d486d21803e59ff24a67bd87c7a9b60bf62a1e,ff4ba834955292c3,256,256,RGB,JPEG,16747,3
Potato___Late_blight/fe3eb287-4bb0-4a6f-b50e-253370bd19dd___RS_LB 4073.JPG,Potato___Late_blight,True,1990,b82b76037c500b2f63523a0d1eeb82511317f24e95e6d9dacc187e8afd1b444f,fac2851ed1319774,256,256,RGB,JPEG,11764,1
Potato___Late_blight/fe4bbe61-ddd7-464f-8aa6-e292b8686c70___RS_LB 2902.JPG,Potato___Late_blight,True,1991,f7e8a66af5c0621af0a5fa7bd32c8866edc0ebf6d858c12518d7d6ab125c2f1d,eaa6a192c3da1ec9,256,256,RGB,JPEG,15609,2
Potato___Late_blight/fe72d959-6788-4b19-9285-e0b2919dc718___RS_LB 2516.JPG,Potato___Late_blight,True,1992,a9c1c705e350835ad86b8b198602cbeb39aa3f6612b2f8268859538f1be60e94,afb79048c86dc764,256,256,RGB,JPEG,16069,4
Potato___Late_blight/fe93615b-4160-4956-a65c-cdbc79af2052___RS_LB 5131.JPG,Potato___Late_blight,True,1993,793ec2d3a72f92a57c396c3ae766930094a360dffc3e9cd0a1ac29e3b368f6cf,abe0a586d63eda18,256,256,RGB,JPEG,15151,0
Potato___Late_blight/fe9d57f1-8e00-4069-963a-b344cceca7b3___RS_LB 4486.JPG,Potato___Late_blight,True,1994,9931430bd39af589217f2a245292bc88954f53d3facfb49e819beb0838cd04e4,bc9cc3610cc63b9d,256,256,RGB,JPEG,16233,3
Potato___Late_blight/feefc118-4434-4ffb-afbb-02fb292f72b6___RS_LB 2874.JPG,Potato___Late_blight,True,1995,5f3ff4bb6b7c04aa3883a6ce1c785bd0d06941e64131745998d9fcde7ae0003b,aee4a4c49e1b9999,256,256,RGB,JPEG,15864,1
Potato___Late_blight/ff03a125-445b-40e1-a7ed-0bb9b155dfd8___RS_LB 5039.JPG,Potato___Late_blight,True,1996,e732f2640a7244248859d868b55aa0e8af7d55569f831d33843a645038b6ab57,aaca9527d836cc33,256,256,RGB,JPEG,16952,3
Potato___Late_blight/ff7160f9-f8d7-4576-82b8-009bf1b63b3b___RS_LB 4974.JPG,Potato___Late_blight,True,1997,b9db18be72c49205f1b396a355cb7a9d2760a419fa3d45a2491416dc6099d3e5,ab17845acf619c66,256,256,RGB,JPEG,18320,4
Potato___Late_blight/fff55a7e-2f86-4747-8d31-f1fde3c307aa___RS_LB 3081.JPG,Potato___Late_blight,True,1998,f0ee49651628a1e415636656a867b03b450346baa14adb01568ec19d1aab99ce,af7ccc81d193841f,256,256,RGB,JPEG,16590,2
Potato___healthy/00fc2ee5-729f-4757-8aeb-65c3355874f2___RS_HL 1864.JPG,Potato___healthy,True,1999,1c057430715c288100b64ac6136b69f23f8708f92e7e4f0410ac16b110325946,ea14b156c56a8f69,256,256,RGB,JPEG,21345,0
Potato___healthy/03da9931-e514-4cc7-b04a-8f474a133ce5___RS_HL 1830.JPG,Potato___healthy,True,2000,ca02edeb23fcea64bae292a7b20f9a4b26484df6a287b3fb5d6b4fe53b131f33,ea25955a8b698c6d,256,256,RGB,JPEG,20229,1
Potato___healthy/04481ca2-f94c-457e-b785-1ac05800b7ec___RS_HL 1930.JPG,Potato___healthy,True,2001,aed52452d81d81597b1bac54981bcae6952906110f7aa47be945a6a28f4a7e60,efd0958f9835c832,256,256,RGB,JPEG,21257,3
Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878.JPG,Potato___healthy,True,2002,19e47ed531b27e96708e33447d17075a20c7a28c5e4fea4212ecac0a65c0abcd,ee17b54ad019c369,256,256,RGB,JPEG,24030,4
Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399.JPG,Potato___healthy,True,2003,5b8d8f9041f427aa28dcb6bc36b8e4d7a8c92d7b7a60905ab62c329a1024bd13,fa4ac36d8f8ccc30,256,256,RGB,JPEG,20048,1
Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817.JPG,Potato___healthy,True,2004,081328b5e520f5606bf763771d08a7085f040ecad789f5d422b2f48db14fd21a,eaa1b49ac49acf61,256,256,RGB,JPEG,16148,2
Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814.JPG,Potato___healthy,True,2005,ad7859ad619e22ca6adaf7ca4b83a1c3130f5270dab3ac3c71e7c1f3fab1d71b,a9f9d4c2961d3e30,256,256,RGB,JPEG,19453,0
Potato___healthy/0f4ebc5a-d646-436a-919d-961342997cde___RS_HL 4183.JPG,Potato___healthy,True,2006,0f9b82836c810e4c782b44be63c8f89926b38e26d2d8e7f9069c43305fce458b,fa62c40f8db0cd95,256,256,RGB,JPEG,18420,3
Potato___healthy/1106c3fc-92cb-41a6-a6c6-8f08b9b45108___RS_HL 1914.JPG,Potato___healthy,True,2007,cd1ef2774e1af39ca7b1916188fb59d2ebef111dc86c9191810bc615dc442564,eb92848d755bb229,256,256,RGB,JPEG,23700,2
Potato___healthy/111cd9d8-4d27-4225-be9e-d29b21cf56b9___RS_HL 5419.JPG,Potato___healthy,True,2008,97ffd530447b2042eb52a12f59e7ddb77a39f672c92d0a15e12ef03dd0cad9b4,bb15d07ac9608f63,256,256,RGB,JPEG,19226,4
Potato___healthy/142fb983-2166-4a0f-b99b-a6c21e99987e___RS_HL 5398.JPG,Potato___healthy,True,2009,786a7d203443a46a34b93bcb5f3bb520287c9dcd1f474bb3d5b47eebf4d7b13b,af07dd1ec148c761,256,256,RGB,JPEG,20618,0
Potato___healthy/14484ea5-9c34-427c-abe4-2743265aced0___RS_HL 4204.JPG,Potato___healthy,True,2010,a0c43497abeebe5a1022e99315a9352943f156778e8a65a6e40f5ecf33f0ed08,adc99b1cd833c632,256,256,RGB,JPEG,16643,1
Potato___healthy/144d2475-21ab-4bdc-a67c-9672a9b711e6___RS_HL 5376.JPG,Potato___healthy,True,2011,07bb6d02abf2c95c8f49dd07f1b2607bfc4a5f6aa8231a507595cf68c0741e2c,afe4b485de949892,256,256,RGB,JPEG,18385,2
Potato___healthy/163ada72-4288-4f85-a3c1-feed23c8d1de___RS_HL 1940.JPG,Potato___healthy,True,2012,ea670134ff78cf3effc45ad239c3a8c3ccb5afd45dcdf212eca65f2890113460,ea8d955ac9603d27,256,256,RGB,JPEG,20815,3
Potato___healthy/170f1f57-0fd4-421f-9c82-3b1804be63ad___RS_HL 1771.JPG,Potato___healthy,True,2013,43c2666ad8304046ab8f03ae0e49637502ab3864030c215f4ece4816e088f988,aacab48d9abd1127,256,256,RGB,JPEG,18647,3
Potato___healthy/1a1184f8-c414-4ead-a4c4-41ae78e29a82___RS_HL 1971.JPG,Potato___healthy,True,2014,22a4b976ad6f7fc439abdbfa6ec4e0e4e5a713ddd1adb14dead55b2e4c0ae5fe,fec2c58f943c9035,256,256,RGB,JPEG,19143,4
Potato___healthy/1ae826e2-5148-47bd-a44c-711ec9cc9c75___RS_HL 1954.JPG,Potato___healthy,True,2015,51e904d43d5a346fdfbf6a9b362942fd0cb069ef42fd400611d92e427cada84f,bf9ec0d0caa54a27,256,256,RGB,JPEG,22187,0
Potato___healthy/1b434c52-7be4-40c4-90d5-13220f1a3eba___RS_HL 5418.JPG,Potato___healthy,True,2016,6ff1db5b951cbb193c43dda3a7e273d10bb9d7086695a020d056b6bdbdba6a87,bf4ad0079b369c31,256,256,RGB,JPEG,16644,1
Potato___healthy/1dcfeaa9-006d-470c-b3e5-d67609d07d4e___RS_HL 1808.JPG,Potato___healthy,True,2017,34e7acb77839f89c8c284e3299dd7de5a08b0bf959a3b80e780212ca0d33edc3,af97d2d8cdc0c464,256,256,RGB,JPEG,18978,2
Potato___healthy/1f9870b3-899e-46fb-98c9-cfc2ce92895b___RS_HL 1816.JPG,Potato___healthy,True,2018,702444f64237854ed02c1399cbb584608b3d453ca33f409f588fc17703ae2d6a,aee2b587921f823c,256,256,RGB,JPEG,19589,3
Potato___healthy/20ac28d6-5708-4e31-8676-1b1979de094f___RS_HL 1735.JPG,Potato___healthy,True,2019,9c8d896f52507bc8346a4689592ce7f8aaf7cb356d9ceb35a932bc2e716a2a11,ea92f54ac22f8b34,256,256,RGB,JPEG,18602,4
Potato___healthy/22322780-95b4-4b45-b626-26b22965d55e___RS_HL 1880.JPG,Potato___healthy,True,2020,4e7ad43ef5fc153ec8da25f31242fa9a9c84ad334206228aab4c4dcf4a328ad2,afe095c39a0fc81e,256,256,RGB,JPEG,20175,0
Potato___healthy/23f1ab77-d664-49c4-92eb-41eb66c6d101___RS_HL 4169.JPG,Potato___healthy,True,2021,b4c50ce2b1848b619b249ff81ed7ab435808ba6134e936e8f64868c3b46f433f,adc0969f92b23366,256,256,RGB,JPEG,19387,1
Potato___healthy/23f4d3b1-23f4-43fb-96c2-dae37224ec74___RS_HL 1803.JPG,Potato___healthy,True,2022,3737b3756c3ed9406a0e84ee51441e0700780f6bb95c873eb9e20b50f0202079,fae485da96891ab1,256,256,RGB,JPEG,22382,2
Potato___healthy/2ccb9ee9-faac-4d32-9af5-29497fa2e028___RS_HL 1837.JPG,Potato___healthy,True,2023,3da0a0e5f5aee349171c71b479de233c0b1175f0ebb291e95d07f8faf3e438cf,fea5a01c87789e29,256,256,RGB,JPEG,20700,4
Potato___healthy/2d98cbc8-cbe6-423c-b2ab-3f7f8bcea5d5___RS_HL 1945.JPG,Potato___healthy,True,2024,b390c4da5469f53ce9168d73e6becfe405b1677adb7324b39a35569b4913b879,eb97944a4e2dc631,256,256,RGB,JPEG,16212,1
Potato___healthy/2dee1571-ef6b-40ef-8c46-334e89aad3f1___RS_HL 1950.JPG,Potato___healthy,True,2025,393b556bfdbca0629e8ef9db922eeea6f322ac7deb8bd8e80ba6503feee6e91f,bb30f241ca3dc99a,256,256,RGB,JPEG,19247,4
Potato___healthy/2e0b8b4b-e900-408b-b760-730690bbd382___RS_HL 1901.JPG,Potato___healthy,True,2026,57a2252913eb374e4a49b8e5e14f6de7f9f71f8839cbf1ce2062f4f4387b39ef,bb94c0d2c7ca4f19,256,256,RGB,JPEG,24468,0
Potato___healthy/30126310-39de-4c02-b10a-23409417a4f6___RS_HL 1826.JPG,Potato___healthy,True,2027,93334e7ac982660f843c04e2fc13815837e860d422becd91532664ebaafe86d9,babdc01a8f4985c7,256,256,RGB,JPEG,19398,2
Potato___healthy/30937333-8898-4634-8c00-af57d3020ba6___RS_HL 1922.JPG,Potato___healthy,True,2028,fddde13a83a70c8ba7022f5fc492cbb9fcafb9f37582315c6135147a5fd70ae8,bab9c0d68f4a8566,256,256,RGB,JPEG,24405,3
Potato___healthy/31a09d39-6791-4ecb-8f44-af2ed85dbd33___RS_HL 1970.JPG,Potato___healthy,True,2029,54aad0a15c17ee2fa54775aac16f85aad8644d36897c40693bf6cf1f9fc56098,ff81c05f872adc24,256,256,RGB,JPEG,22962,0
Potato___healthy/369479a9-3c28-4d77-8731-9ae54e719af3___RS_HL 1785.JPG,Potato___healthy,True,2030,756fa522d2bfa2bad0bf35cd0ef6b1b44686af2467a68dfbccaec27401bac24b,ff1ec05583609c6e,256,256,RGB,JPEG,21564,1
Potato___healthy/36bdc44c-96a4-40bb-86f7-63a91d706e96___RS_HL 4203.JPG,Potato___healthy,True,2031,fb3e937b447382752f31804214040518a6af3cd4e230c13d6885830c852a1ec1,eac5859f9818b372,256,256,RGB,JPEG,17855,2
Potato___healthy/38faf81d-c83b-42ca-b4c3-e3bbfa070589___RS_HL 1805.JPG,Potato___healthy,True,2032,2407460081cec6761554d50b6b5020a61bb985590ae16c5b66f1e47f42f8296c,ff9dc0d4ca60b462,256,256,RGB,JPEG,19227,3
